SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town_Name_Eng,Town_Name_MMR,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Town_Status,Field_Town_Status,MIMU_Town_Mapping_Status,Change_Type,Remark
MMR001,Kachin,MMR001D003,Bhamo,MMR001011,Shwegu,MMR001011702,Myo Hla Town,မြို့လှ,96.65522,24.47856,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D003,Bhamo,MMR001011,Shwegu,MMR001011701,Shwegu Town,ရွှေကူ,96.80606,24.20695,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D004,Puta-O,MMR001015,Sumprabum,MMR001015701,Sumprabum Town,ဆွမ်ပရာဘွမ်,97.56770,26.54373,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,MMR001004702,Shin Bway Yang Town,ရှင်ဗွေယန်,96.20940,26.69478,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,MMR001004701,Tanai Town,တနိုင်း,96.71655,26.35797,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001006,Tsawlaw,MMR001006701,Tsawlaw Town,ဆော့လော်,98.27049,26.15419,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002703,Kan Paik Ti Town,ကန်ပိုက်တီ,98.11739,25.40319,GAD,5-Jan-11,,200/24-67/U-1,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002702,Sadung Town,ဆဒုံး,97.89996,25.39709,GAD,,,,,Active,N/A,Active,,
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002701,Waingmaw Town,ဝိုင်းမော်,97.44281,25.35099,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D002,Bawlake,MMR002005,Bawlake,MMR002005701,Bawlake Town,ဘောလခဲ,97.34284,19.17256,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D002,Bawlake,MMR002005,Bawlake,MMR002005702,Ywarthit Town,ရွာသစ်,97.49950,19.16673,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002002,Demoso,MMR002002701,Demoso Town,ဒီးမော့ဆို,97.15881,19.53832,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002002,Demoso,MMR002002702,Nan Mei Khon Town,နန်းမယ်ခုံ,97.10910,19.66960,GAD,26-Oct-17,,No. 1387/2017,,Active,N/A,Active,,
MMR002,Kayah,MMR002D002,Bawlake,MMR002006,Hpasawng,MMR002006701,Hpasawng Town,ဖားဆောင်း,97.31592,18.87063,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002003,Hpruso,MMR002003701,Hpruso Town,ဖရူဆို,97.12799,19.41387,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002001,Loikaw,MMR002001703,Law Pi Ta Town,လောပိတ,97.32929,19.54909,GAD,23-Mar-20,,No. 127/2020,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002001,Loikaw,MMR002001701,Loikaw Town,လွိုင်ကော်,97.20993,19.67424,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002001,Loikaw,MMR002001702,Loilen Lay Town,လွိုင်လင်လေး,97.23180,19.87770,GAD,26-Oct-17,,No. 1387/2017,,Active,N/A,Active,,
MMR002,Kayah,MMR002D002,Bawlake,MMR002007,Mese,MMR002007701,Mese Town,မယ်စဲ,97.66277,18.67246,GAD,,,,,Active,N/A,Active,,
MMR002,Kayah,MMR002D001,Loikaw,MMR002004,Shadaw,MMR002004701,Shadaw Town,ရှားတော,97.52073,19.63174,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002701,Hlaingbwe Town,လှိုင်းဘွဲ့,97.81871,17.12574,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002702,Paingkyon Town,ပိုင်ကျုံ,97.98597,17.02170,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002703,Shan Ywar Thit Town,ရှမ်းရွာသစ်,97.88778,17.42438,GAD,29-Apr-11,,200/24-79/U-1,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003001,Hpa-An,MMR003001701,Hpa-An Town,ဘားအံ,97.63691,16.88076,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D004,Hpapun,MMR003003,Hpapun,MMR003003701,Hpapun Town,ဖာပွန်,97.44321,18.06306,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D004,Hpapun,MMR003003,Hpapun,MMR003003702,Kamarmaung Town,ကမမောင်း,97.65290,17.34688,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D003,Kawkareik,MMR003006,Kawkareik,MMR003006701,Kawkareik Town,ကော့ကရိတ်,98.23996,16.55553,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D003,Kawkareik,MMR003006,Kawkareik,MMR003006702,Kyondoe Town,ကျုံဒိုး,98.04353,16.59446,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D003,Kawkareik,MMR003007,Kyainseikgyi,MMR003007702,Hpayarthonesu Town,ဘုရားသုံးဆူ,98.37808,15.30444,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D003,Kawkareik,MMR003007,Kyainseikgyi,MMR003007703,Kyaikdon Town,ကျိုက်ဒုံ,98.39268,16.00253,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D003,Kawkareik,MMR003007,Kyainseikgyi,MMR003007701,Kyainseikgyi Town,ကြာအင်းဆိပ်ကြီး,98.12322,16.04079,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D002,Myawaddy,MMR003005,Myawaddy,MMR003005701,Myawaddy Town,မြဝတီ,98.51304,16.68868,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D002,Myawaddy,MMR003005,Myawaddy,MMR003005702,Su Ka Li Town,စုကလိ,98.59621,16.15439,GAD,20-Jan-11,,200/24-76/U-1,,Active,N/A,Active,,
MMR003,Kayin,MMR003D002,Myawaddy,MMR003005,Myawaddy,MMR003005703,Waw Lay Myaing (Waw Lay) Town,​ဝေါလေမြိုင် (ဝေါလေ),98.71324,16.29392,GAD,16-May-11,,200/24-78/U-1,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003004,Thandaunggyi,MMR003004704,Baw Ga Li Town,ဘောဂလိ,96.78565,18.91451,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003004,Thandaunggyi,MMR003004703,Leik Tho Town,လိပ်သို,96.58097,19.22235,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003004,Thandaunggyi,MMR003004702,Thandaung Town,သံတောင်,96.58266,19.02175,GAD,,,,,Active,N/A,Active,,
MMR003,Kayin,MMR003D001,Hpa-An,MMR003004,Thandaunggyi,MMR003004701,Thandaunggyi Town,သံတောင်ကြီး,96.67547,19.07339,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009016,Aunglan,MMR009016701,Aunglan Town,အောင်လံ,95.21684,19.35855,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009003,Chauk,MMR009003701,Chauk Town,ချောက်,94.81829,20.89098,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009003,Chauk,MMR009003702,Sa Lay Town,စလေ,94.74240,20.83380,GAD,10-May-18,,No. 573/2018,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009023,Gangaw,MMR009023701,Gangaw Town,ဂန့်ဂေါ,94.13582,22.17421,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009023,Gangaw,MMR009023702,Kyaw Town,ကျော,94.35789,21.92737,GAD,30-Mar-15,,No. 356/2015,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009015,Kamma,MMR009015701,Kamma Town,ကံမ,95.09594,19.02897,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009001,Magway,MMR009001701,Magway Town,မကွေး,94.92696,20.14027,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009007,Minbu,MMR009007701,Minbu Town,မင်းဘူး,94.87518,20.17161,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009007,Minbu,MMR009007702,Saku Town,စကု,94.76831,20.22609,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009014,Mindon,MMR009014701,Mindon Town,မင်းတုန်း,94.73233,19.35131,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009013,Minhla,MMR009013701,Minhla Town,မင်းလှ,95.03670,19.96559,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009020,Myaing,MMR009020701,Myaing Town,မြိုင်,94.85432,21.61256,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009005,Myothit,MMR009005701,Myothit Town,မြို့သစ်,95.44692,20.19919,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009006,Natmauk,MMR009006701,Natmauk Town,နတ်မောက်,95.39966,20.35339,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009009,Ngape,MMR009009701,Ngape Town,ငဖဲ,94.46767,20.07538,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009018,Pakokku,MMR009018702,Kamma Town,ကမ္မ,94.81558,21.38358,GAD,30-Mar-15,,No. 356/2015,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009018,Pakokku,MMR009018703,Myit Chay Town,မြစ်ခြေ,94.85110,21.24540,GAD,10-May-18,,No. 573/2018,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009018,Pakokku,MMR009018701,Pakokku Town,ပခုက္ကူ,95.08227,21.33500,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009021,Pauk,MMR009021701,Pauk Town,ပေါက်,94.47374,21.45215,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009008,Pwintbyu,MMR009008701,Pwintbyu Town,ပွင့်ဖြူ,94.66933,20.36334,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009010,Salin,MMR009010701,Salin Town,စလင်း,94.65936,20.57720,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009010,Salin,MMR009010702,Sinphyukyun Town,ဆင်ဖြူကျွန်း,94.69290,20.66420,GAD,30-Mar-15,,No. 356/2015,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw,MMR009025702,Kyaukhtu Town,ကျောက်ထု,94.13600,21.40600,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw,MMR009025701,Saw Town,ဆော,94.15466,21.15224,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu,MMR009022701,Seikphyu Town,ဆိပ်ဖြူ,94.79243,20.90651,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009011,Sidoktaya,MMR009011701,Sidoktaya Town,စေတုတ္ထရာ,94.24559,20.44660,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009017,Sinbaungwe,MMR009017701,Sinbaungwe Town,ဆင်ပေါင်ဝဲ,95.16186,19.72292,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,တောင်တွင်းကြီး,95.54614,20.00187,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,သရက်,95.17716,19.32150,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009024,Tilin,MMR009024701,Tilin Town,ထီးလင်း,94.09278,21.69636,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009002,Yenangyaung,MMR009002701,Yenangyaung Town,ရေနံချောင်း,94.87310,20.45837,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009019,Yesagyo,MMR009019701,Yesagyo Town,ရေစကြို,95.24530,21.63388,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006701,Amarapura Town,အမရပူရ,96.04948,21.90314,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006702,Myitnge Town,မြစ်ငယ်,96.06856,21.85418,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,Aungmyaythazan Town,အောင်မြေသာဇံ,96.09686,21.99321,City Area,,,,,N/A,N/A,Active,,GAD does not recognized as a Town
MMR010,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,Mandalay City,မန္တလေး,96.09210,21.98940,GAD,,,,,Active,N/A,Active,,Capital Town
MMR010,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,Chanayethazan Town,ချမ်းအေးသာဇံ,96.09460,21.97535,City Area,,,,,N/A,N/A,Active,,GAD does not recognized as a Town
MMR010,Mandalay,MMR010D001,Mandalay,MMR010004,Chanmyathazi,MMR010004701,Chanmyathazi Town,ချမ်းမြသာစည်,96.09584,21.93940,City Area,,,,,N/A,N/A,Active,,GAD does not recognized as a Town
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010020,Kyaukpadaung,MMR010020701,Kyaukpadaung Town,ကျောက်ပန်းတောင်း,95.13218,20.84248,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,Kyaukse Town,ကျောက်ဆည်,96.13033,21.61325,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,Madaya Town,မတ္တရာ,96.10639,22.21036,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,Mahaaungmyay Town,မဟာအောင်မြေ,96.09460,21.97535,City Area,,,,,N/A,N/A,Active,,GAD does not recognized as a Town
MMR010,Mandalay,MMR010D007,Meiktila,MMR010029,Mahlaing,MMR010029701,Mahlaing Town,မလှိုင်,95.64698,21.09867,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D007,Meiktila,MMR010028,Meiktila,MMR010028701,Meiktila Town,မိတ္ထီလာ,95.86311,20.88189,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010011,Mogoke,MMR010011701,Mogoke Town,မိုးကုတ်,96.50540,22.92139,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010017,Myingyan,MMR010017701,Myingyan Town,မြင်းခြံ,95.39179,21.45745,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010017,Myingyan,MMR010017702,Si Mee Khon Town,ဆီမီးခုံ,95.42210,21.73500,GAD,10-Aug-18,,No. 1037/2018,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010015,Myittha,MMR010015702,Ku Me Town,ကူမဲ,96.16030,21.35830,GAD,23-May-17,,No. 678/2017,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010015,Myittha,MMR010015701,Myittha Town,မြစ်သား,96.13086,21.42427,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010019,Natogyi,MMR010019701,Natogyi Town,နွားထိုးကြီး,95.65450,21.42370,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010021,Ngazun,MMR010021701,Ngazun Town,ငါန်းဇွန်,95.68723,21.89846,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010022,Nyaung-U,MMR010022702,Bagan Town,ပုဂံ,94.86257,21.13197,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010022,Nyaung-U,MMR010022703,Ngathayauk Town,ငါ့သရောက်,95.13772,21.15058,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010022,Nyaung-U,MMR010022701,Nyaung-U Town,ညောင်ဦး,94.91011,21.19543,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010007,Patheingyi,MMR010007701,Patheingyi Town,ပုသိမ်ကြီး,96.16465,22.00399,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,Pyawbwe Town,ပျော်ဘွယ်,96.05094,20.59472,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,Pyigyitagon Town,ပြည်ကြီးတံခွန်,96.10418,21.90196,City Area,,,,,N/A,N/A,Active,,GAD does not recognized as a Town
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010008,Pyinoolwin,MMR010008701,Pyinoolwin Town,ပြင်ဦးလွင်,96.45634,22.01397,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,Singu Town,စဉ့်ကူး,95.99655,22.54838,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010014,Sintgaing,MMR010014701,Sintgaing Town,စဉ့်ကိုင်,96.10611,21.73114,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010016,Tada-U,MMR010016701,Tada-U Town,တံတားဦး,95.97069,21.81510,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010018,Taungtha,MMR010018701,Taungtha Town,တောင်သာ,95.44541,21.27603,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010012,Thabeikkyin,MMR010012702,Takaung Town,တကောင်း,96.01367,23.50188,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010012,Thabeikkyin,MMR010012701,Thabeikkyin Town,သပိတ်ကျင်း,95.97525,22.88593,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D007,Meiktila,MMR010030,Thazi,MMR010030701,Thazi Town,သာစည်,96.05838,20.85019,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D007,Meiktila,MMR010031,Wundwin,MMR010031701,Wundwin Town,ဝမ်းတွင်း,96.03001,21.09691,GAD,,,,,Active,N/A,Active,,
MMR010,Mandalay,MMR010D006,Yamethin,MMR010023,Yamethin,MMR010023701,Yamethin Town,ရမည်းသင်း,96.13747,20.43050,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011010,Bilin,MMR011010701,Bilin Town,ဘီးလင်း,97.23931,17.21987,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011003,Chaungzon,MMR011003701,Chaungzon Town,ချောင်းဆုံ,97.55048,16.35125,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011002,Kyaikmaraw,MMR011002701,Kyaikmaraw Town,ကျိုက်မရော,97.72411,16.37045,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011009,Kyaikto,MMR011009701,Kyaikto Town,ကျိုက်ထို,97.01989,17.31156,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011009,Kyaikto,MMR011009702,Thein Za Yat Town,သိမ်ဇရပ်,96.88400,17.51370,GAD,10-Jul-18,,No. 887/2018,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011001,Mawlamyine,MMR011001701,Mawlamyine Town,မော်လမြိုင်,97.62593,16.48459,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011005,Mudon,MMR011005702,Kamarwet Town,ကမာ၀က်,97.73403,16.14090,GAD,13-Mar-14,,No. 250/2014,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011005,Mudon,MMR011005701,Mudon Town,မုဒုံ,97.72478,16.25812,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011008,Paung,MMR011008701,Paung Town,ပေါင်,97.45672,16.61679,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011008,Paung,MMR011008702,Zinkyaik Town,ဇင်းကျိုက်,97.42371,16.69655,GAD,28-Feb-14,,No. 193/2014,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011004,Thanbyuzayat,MMR011004702,Kyaikkhami Town,ကျိုက္ခမီ,97.56750,16.08000,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011004,Thanbyuzayat,MMR011004701,Thanbyuzayat Town,သံဖြူဇရပ်,97.73330,15.96670,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011007,Thaton,MMR011007701,Thaton Town,သထုံ,97.36780,16.91970,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D002,Thaton,MMR011007,Thaton,MMR011007702,Thuwunnawady Town,သုဝဏ္ဏဝတီ,97.30482,17.06022,GAD,13-Mar-14,,No. 249/2014,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006,Ye,MMR011006703,Khawzar Town,ခေါဇာ,97.82935,15.03752,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006,Ye,MMR011006702,Lamaing Town,လမိုင်း,97.83215,15.50351,GAD,,,,,Active,N/A,Active,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006,Ye,MMR011006701,Ye Town,ရေး,97.84935,15.24539,GAD,,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018004,Det Khi Na Thi Ri,MMR018004701,Det Khi Na Thi Ri Town,ဒက္ခိဏသီရိ,96.09050,19.70026,GAD,26-Mar-09,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007701,Lewe Town,လယ်ဝေး,96.11007,19.63467,GAD,,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018008,Oke Ta Ra Thi Ri,MMR018008701,Oke Ta Ra Thi Ri Town,ဥတ္တရသီရိ,96.04300,19.89100,GAD,26-Mar-09,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018005,Poke Ba Thi Ri,MMR018005701,Poke Ba Thi RiTown,ပုဗ္ဗသီရိ,96.18252,19.84383,GAD,26-Mar-09,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,Pyinmana Town,ပျဉ်းမနား,96.20895,19.73610,GAD,,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018003,Tatkon,MMR018003701,Tatkon Town,တပ်ကုန်း,96.20297,20.13041,GAD,,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,Za Bu Thi Ri Town,ဇမ္ဗူသီရိ,96.07261,19.76867,GAD,26-Mar-09,,,,Active,N/A,Active,,
MMR018,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018001,Zay Yar Thi Ri,MMR018000777,Nay Pyi Taw Town,နေပြည်တော်,96.18566,19.80326,City Area,,,,,N/A,N/A,Active,,Capital Town
MMR018,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018001,Zay Yar Thi Ri,MMR018001701,Zay Yar Thi Ri Town,ဇေယျာသီရိ,96.30900,19.86200,GAD,3/26/2009,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012014,Ann,MMR012014701,Ann Town,အမ်း,94.04791,19.79537,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012014,Ann,MMR012014702,Tat Taung Town,တပ်တောင်,93.93580,19.56820,GAD,23-Jun-15,,No. 799/2015,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012010,Buthidaung,MMR012010701,Buthidaung Town,ဘူးသီးတောင်,92.52500,20.87498,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017,Gwa,MMR012017701,Gwa Town,ဂွ,94.57996,17.59369,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017,Gwa,MMR012017702,Kyeintali Town,ကျိန္တလီ,94.49141,18.00712,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012011,Kyaukpyu,MMR012011701,Kyaukpyu Town,ကျောက်ဖြူ,93.55440,19.42390,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012011,Kyaukpyu,MMR012011702,Sa Ne Town,စနဲ,93.73360,19.21660,GAD,23-Jun-15,,No. 799/2015,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004701,Kyauktaw Town,ကျောက်တော်,92.97282,20.84396,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009703,Kha Maung Seik Town,ခမောင်းဆိပ်,92.27141,21.26554,GAD,02-Feb-16,,No. 299/2016,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009701,Maungdaw Town,မောင်တော,92.36776,20.81897,GAD,,,,,Active,N/A,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009704,Myin Hlut Town,မြင်းလွှတ်,92.50212,20.62786,GAD,2-Feb-16,,No. 299/2016,,Active,N/A,Active,,
